"year","ccode","id","age","housing_costs","earnings","benefits","employment_status","skill_level"
2018,"E10000014",20057,40,0.0,0.0,0.0,0,3
2018,"E10000014",20058,40,0.0,0.0,0.0,0,1
2019,"E10000014",20059,40,0.0,0.0,0.0,0,3
2019,"E10000014",20061,40,0.0,0.0,0.0,0,4
2019,"E10000014",20064,40,0.0,0.0,0.0,0,1
2020,"E10000014",20064,41,0.0,0.0,0.0,0,1
2021,"E10000014",20064,42,0.0,0.0,0.0,0,1
2019,"E10000014",20067,40,0.0,0.0,0.0,0,5
2020,"E10000014",20067,41,0.0,0.0,0.0,0,5
2021,"E10000014",20067,42,0.0,0.0,0.0,0,5
2019,"E10000014",20072,40,0.0,0.0,0.0,0,3
2019,"E10000014",20073,40,0.0,0.0,0.0,0,3
2019,"E10000014",20075,40,0.0,0.0,0.0,0,1
2019,"E10000014",20084,40,0.0,0.0,0.0,0,3
2020,"E10000014",20084,41,0.0,0.0,0.0,0,3
2019,"E10000014",20086,40,0.0,0.0,0.0,0,2
2020,"E10000014",20086,41,0.0,0.0,0.0,0,2
2021,"E10000014",20086,42,0.0,0.0,0.0,0,2
2019,"E10000014",20087,40,0.0,0.0,0.0,0,1
2019,"E10000014",20088,40,0.0,0.0,0.0,0,1
2020,"E10000014",20088,41,0.0,0.0,0.0,0,1
2021,"E10000014",20088,42,0.0,0.0,0.0,0,1
2019,"E10000014",20089,40,0.0,0.0,0.0,0,5
2020,"E10000014",20089,41,0.0,0.0,0.0,0,5
2019,"E10000014",20092,40,0.0,0.0,0.0,0,2
2019,"E10000014",20094,40,0.0,0.0,0.0,0,1
2019,"E10000014",20095,40,0.0,0.0,0.0,0,1
2020,"E10000014",20095,41,0.0,0.0,0.0,0,1
2019,"E10000014",20096,40,0.0,0.0,0.0,0,2
2020,"E10000014",20096,41,0.0,0.0,0.0,0,2
2019,"E10000014",20102,40,0.0,0.0,0.0,0,1
2019,"E10000014",20103,40,0.0,0.0,0.0,0,2
2020,"E10000014",20103,41,0.0,0.0,0.0,0,2
2019,"E10000014",20105,40,0.0,0.0,0.0,0,5
2019,"E10000014",20106,40,0.0,0.0,0.0,0,2
2020,"E10000014",20117,40,0.0,0.0,0.0,0,5
2020,"E10000014",20119,40,0.0,0.0,0.0,0,3
2020,"E10000014",20120,40,0.0,0.0,0.0,0,4
2020,"E10000014",20121,40,0.0,0.0,0.0,0,3
2020,"E10000014",20122,40,0.0,0.0,0.0,0,1
2020,"E10000014",20123,40,0.0,0.0,0.0,0,2
2020,"E10000014",20129,40,0.0,0.0,0.0,0,2
2020,"E10000014",20131,40,0.0,0.0,0.0,0,2
2021,"E10000014",20131,41,0.0,0.0,0.0,0,2
2020,"E10000014",20132,40,0.0,0.0,0.0,0,1
2021,"E10000014",20132,41,0.0,0.0,0.0,0,1
2022,"E10000014",20132,42,0.0,0.0,0.0,0,1
2020,"E10000014",20134,40,0.0,0.0,0.0,0,3
2021,"E10000014",20134,41,0.0,0.0,0.0,0,3
2020,"E10000014",20136,40,0.0,0.0,0.0,0,3
2020,"E10000014",20137,40,0.0,0.0,0.0,0,5
2021,"E10000014",20137,41,0.0,0.0,0.0,0,5
2020,"E10000014",20139,40,0.0,0.0,0.0,0,4
2020,"E10000014",20140,40,0.0,0.0,0.0,0,2
2021,"E10000014",20140,41,0.0,0.0,0.0,0,2
2020,"E10000014",20142,40,0.0,0.0,0.0,0,2
2021,"E10000014",20142,41,0.0,0.0,0.0,0,2
2022,"E10000014",20142,42,0.0,0.0,0.0,0,2
2020,"E10000014",20146,40,0.0,0.0,0.0,0,3
2020,"E10000014",20147,40,0.0,0.0,0.0,0,2
2020,"E10000014",20148,40,0.0,0.0,0.0,0,2
2021,"E10000014",20148,41,0.0,0.0,0.0,0,2
2020,"E10000014",20149,40,0.0,0.0,0.0,0,2
2020,"E10000014",20150,40,0.0,0.0,0.0,0,5
2021,"E10000014",20150,41,0.0,0.0,0.0,0,5
2020,"E10000014",20151,40,0.0,0.0,0.0,0,3
2021,"E10000014",20151,41,0.0,0.0,0.0,0,3
2022,"E10000014",20151,42,0.0,0.0,0.0,0,3
2020,"E10000014",20152,40,0.0,0.0,0.0,0,3
2020,"E10000014",20153,40,0.0,0.0,0.0,0,1
2020,"E10000014",20154,40,0.0,0.0,0.0,0,5
2021,"E10000014",20154,41,0.0,0.0,0.0,0,5
2020,"E10000014",20158,40,0.0,0.0,0.0,0,3
2021,"E10000014",20161,40,0.0,0.0,0.0,0,4
2021,"E10000014",20162,40,0.0,0.0,0.0,0,5
2022,"E10000014",20162,41,0.0,0.0,0.0,0,5
2023,"E10000014",20162,42,0.0,0.0,0.0,0,5
2021,"E10000014",20166,40,0.0,0.0,0.0,0,5
2021,"E10000014",20171,40,0.0,0.0,0.0,0,1
2021,"E10000014",20172,40,0.0,0.0,0.0,0,2
2022,"E10000014",20172,41,0.0,0.0,0.0,0,2
2021,"E10000014",20174,40,0.0,0.0,0.0,0,2
2021,"E10000014",20175,40,0.0,0.0,0.0,0,2
2022,"E10000014",20175,41,0.0,0.0,0.0,0,2
2021,"E10000014",20178,40,0.0,0.0,0.0,0,5
2021,"E10000014",20179,40,0.0,0.0,0.0,0,2
2021,"E10000014",20182,40,0.0,0.0,0.0,0,3
2021,"E10000014",20184,40,0.0,0.0,0.0,0,2
2022,"E10000014",20184,41,0.0,0.0,0.0,0,2
2023,"E10000014",20184,42,0.0,0.0,0.0,0,2
2021,"E10000014",20190,40,0.0,0.0,0.0,0,3
2021,"E10000014",20197,40,0.0,0.0,0.0,0,4
2022,"E10000014",20197,41,0.0,0.0,0.0,0,4
2021,"E10000014",20198,40,0.0,0.0,0.0,0,3
2021,"E10000014",20199,40,0.0,0.0,0.0,0,3
2022,"E10000014",20199,41,0.0,0.0,0.0,0,3
2021,"E10000014",20201,40,0.0,0.0,0.0,0,2
2021,"E10000014",20202,40,0.0,0.0,0.0,0,2
2022,"E10000014",20202,41,0.0,0.0,0.0,0,2
2021,"E10000014",20203,40,0.0,0.0,0.0,0,3
2022,"E10000014",20203,41,0.0,0.0,0.0,0,3
2021,"E10000014",20206,40,0.0,0.0,0.0,0,1
2022,"E10000014",20206,41,0.0,0.0,0.0,0,1
2021,"E10000014",20207,40,0.0,0.0,0.0,0,2
2021,"E10000014",20210,40,0.0,0.0,0.0,0,2
2021,"E10000014",20211,40,0.0,0.0,0.0,0,4
2022,"E10000014",20213,40,0.0,0.0,0.0,0,4
2022,"E10000014",20214,40,0.0,0.0,0.0,0,3
2023,"E10000014",20214,41,0.0,0.0,0.0,0,3
2022,"E10000014",20216,40,0.0,0.0,0.0,0,2
2022,"E10000014",20217,40,0.0,0.0,0.0,0,1
2022,"E10000014",20218,40,0.0,0.0,0.0,0,3
2022,"E10000014",20219,40,0.0,0.0,0.0,0,3
2022,"E10000014",20223,40,0.0,0.0,0.0,0,3
2022,"E10000014",20224,40,0.0,0.0,0.0,0,2
2023,"E10000014",20224,41,0.0,0.0,0.0,0,2
2024,"E10000014",20224,42,0.0,0.0,0.0,0,2
2022,"E10000014",20225,40,0.0,0.0,0.0,0,3
2022,"E10000014",20227,40,0.0,0.0,0.0,0,5
2022,"E10000014",20233,40,0.0,0.0,0.0,0,3
2023,"E10000014",20233,41,0.0,0.0,0.0,0,3
2022,"E10000014",20238,40,0.0,0.0,0.0,0,2
2023,"E10000014",20238,41,0.0,0.0,0.0,0,2
2022,"E10000014",20240,40,0.0,0.0,0.0,0,3
2023,"E10000014",20240,41,0.0,0.0,0.0,0,3
2022,"E10000014",20245,40,0.0,0.0,0.0,0,2
2023,"E10000014",20245,41,0.0,0.0,0.0,0,2
2024,"E10000014",20245,42,0.0,0.0,0.0,0,2
2022,"E10000014",20246,40,0.0,0.0,0.0,0,3
2022,"E10000014",20247,40,0.0,0.0,0.0,0,2
2023,"E10000014",20247,41,0.0,0.0,0.0,0,2
2022,"E10000014",20250,40,0.0,0.0,0.0,0,3
2022,"E10000014",20252,40,0.0,0.0,0.0,0,3
2022,"E10000014",20254,40,0.0,0.0,0.0,0,5
2022,"E10000014",20255,40,0.0,0.0,0.0,0,4
2022,"E10000014",20259,40,0.0,0.0,0.0,0,3
2022,"E10000014",20260,40,0.0,0.0,0.0,0,1
2022,"E10000014",20261,40,0.0,0.0,0.0,0,4
2022,"E10000014",20263,40,0.0,0.0,0.0,0,1
2023,"E10000014",20263,41,0.0,0.0,0.0,0,1
2023,"E10000014",20267,40,0.0,0.0,0.0,0,2
2024,"E10000014",20267,41,0.0,0.0,0.0,0,2
2023,"E10000014",20272,40,0.0,0.0,0.0,0,3
2023,"E10000014",20274,40,0.0,0.0,0.0,0,1
2024,"E10000014",20274,41,0.0,0.0,0.0,0,1
2025,"E10000014",20274,42,0.0,0.0,0.0,0,1
2023,"E10000014",20277,40,0.0,0.0,0.0,0,5
2024,"E10000014",20277,41,0.0,0.0,0.0,0,5
2023,"E10000014",20279,40,0.0,0.0,0.0,0,2
2023,"E10000014",20280,40,0.0,0.0,0.0,0,3
2024,"E10000014",20280,41,0.0,0.0,0.0,0,3
2025,"E10000014",20280,42,0.0,0.0,0.0,0,3
2023,"E10000014",20282,40,0.0,0.0,0.0,0,2
2024,"E10000014",20282,41,0.0,0.0,0.0,0,2
2023,"E10000014",20287,40,0.0,0.0,0.0,0,2
2024,"E10000014",20287,41,0.0,0.0,0.0,0,2
2023,"E10000014",20292,40,0.0,0.0,0.0,0,5
2024,"E10000014",20292,41,0.0,0.0,0.0,0,5
2025,"E10000014",20292,42,0.0,0.0,0.0,0,5
2023,"E10000014",20293,40,0.0,0.0,0.0,0,4
2023,"E10000014",20294,40,0.0,0.0,0.0,0,2
2023,"E10000014",20295,40,0.0,0.0,0.0,0,1
2024,"E10000014",20295,41,0.0,0.0,0.0,0,1
2025,"E10000014",20295,42,0.0,0.0,0.0,0,1
2023,"E10000014",20297,40,0.0,0.0,0.0,0,3
2024,"E10000014",20297,41,0.0,0.0,0.0,0,3
2023,"E10000014",20298,40,0.0,0.0,0.0,0,2
2024,"E10000014",20298,41,0.0,0.0,0.0,0,2
2023,"E10000014",20299,40,0.0,0.0,0.0,0,2
2024,"E10000014",20299,41,0.0,0.0,0.0,0,2
2023,"E10000014",20300,40,0.0,0.0,0.0,0,4
2023,"E10000014",20302,40,0.0,0.0,0.0,0,2
2024,"E10000014",20302,41,0.0,0.0,0.0,0,2
2025,"E10000014",20302,42,0.0,0.0,0.0,0,2
2023,"E10000014",20305,40,0.0,0.0,0.0,0,1
2024,"E10000014",20305,41,0.0,0.0,0.0,0,1
2023,"E10000014",20306,40,0.0,0.0,0.0,0,3
2023,"E10000014",20309,40,0.0,0.0,0.0,0,4
2024,"E10000014",20309,41,0.0,0.0,0.0,0,4
2025,"E10000014",20309,42,0.0,0.0,0.0,0,4
2023,"E10000014",20310,40,0.0,0.0,0.0,0,4
2023,"E10000014",20312,40,0.0,0.0,0.0,0,1
2023,"E10000014",20313,40,0.0,0.0,0.0,0,1
2024,"E10000014",20318,40,0.0,0.0,0.0,0,2
2024,"E10000014",20319,40,0.0,0.0,0.0,0,2
2024,"E10000014",20320,40,0.0,0.0,0.0,0,3
2025,"E10000014",20320,41,0.0,0.0,0.0,0,3
2024,"E10000014",20321,40,0.0,0.0,0.0,0,3
2025,"E10000014",20321,41,0.0,0.0,0.0,0,3
2024,"E10000014",20322,40,0.0,0.0,0.0,0,2
2024,"E10000014",20323,40,0.0,0.0,0.0,0,3
2025,"E10000014",20323,41,0.0,0.0,0.0,0,3
2026,"E10000014",20323,42,0.0,0.0,0.0,0,3
2024,"E10000014",20324,40,0.0,0.0,0.0,0,2
2024,"E10000014",20330,40,0.0,0.0,0.0,0,2
2024,"E10000014",20331,40,0.0,0.0,0.0,0,3
2024,"E10000014",20332,40,0.0,0.0,0.0,0,5
2024,"E10000014",20334,40,0.0,0.0,0.0,0,2
2025,"E10000014",20334,41,0.0,0.0,0.0,0,2
2024,"E10000014",20336,40,0.0,0.0,0.0,0,2
2025,"E10000014",20336,41,0.0,0.0,0.0,0,2
2026,"E10000014",20336,42,0.0,0.0,0.0,0,2
2024,"E10000014",20343,40,0.0,0.0,0.0,0,5
2025,"E10000014",20343,41,0.0,0.0,0.0,0,5
2024,"E10000014",20350,40,0.0,0.0,0.0,0,3
2025,"E10000014",20350,41,0.0,0.0,0.0,0,3
2026,"E10000014",20350,42,0.0,0.0,0.0,0,3
2024,"E10000014",20352,40,0.0,0.0,0.0,0,5
2024,"E10000014",20353,40,0.0,0.0,0.0,0,5
2024,"E10000014",20356,40,0.0,0.0,0.0,0,3
2025,"E10000014",20356,41,0.0,0.0,0.0,0,3
2026,"E10000014",20356,42,0.0,0.0,0.0,0,3
2024,"E10000014",20359,40,0.0,0.0,0.0,0,4
2025,"E10000014",20359,41,0.0,0.0,0.0,0,4
2024,"E10000014",20362,40,0.0,0.0,0.0,0,5
2024,"E10000014",20363,40,0.0,0.0,0.0,0,3
2025,"E10000014",20363,41,0.0,0.0,0.0,0,3
2024,"E10000014",20366,40,0.0,0.0,0.0,0,2
2024,"E10000014",20367,40,0.0,0.0,0.0,0,2
2025,"E10000014",20367,41,0.0,0.0,0.0,0,2
2025,"E10000014",20374,40,0.0,0.0,0.0,0,2
2025,"E10000014",20376,40,0.0,0.0,0.0,0,1
2026,"E10000014",20376,41,0.0,0.0,0.0,0,1
2027,"E10000014",20376,42,0.0,0.0,0.0,0,1
2025,"E10000014",20377,40,0.0,0.0,0.0,0,4
2026,"E10000014",20377,41,0.0,0.0,0.0,0,4
2025,"E10000014",20380,40,0.0,0.0,0.0,0,3
2025,"E10000014",20381,40,0.0,0.0,0.0,0,1
2025,"E10000014",20383,40,0.0,0.0,0.0,0,3
2026,"E10000014",20383,41,0.0,0.0,0.0,0,3
2025,"E10000014",20384,40,0.0,0.0,0.0,0,3
2025,"E10000014",20385,40,0.0,0.0,0.0,0,4
2026,"E10000014",20385,41,0.0,0.0,0.0,0,4
2027,"E10000014",20385,42,0.0,0.0,0.0,0,4
2025,"E10000014",20386,40,0.0,0.0,0.0,0,5
2025,"E10000014",20387,40,0.0,0.0,0.0,0,2
2025,"E10000014",20389,40,0.0,0.0,0.0,0,2
2025,"E10000014",20391,40,0.0,0.0,0.0,0,3
2025,"E10000014",20397,40,0.0,0.0,0.0,0,5
2025,"E10000014",20401,40,0.0,0.0,0.0,0,3
2026,"E10000014",20401,41,0.0,0.0,0.0,0,3
2025,"E10000014",20404,40,0.0,0.0,0.0,0,3
2025,"E10000014",20405,40,0.0,0.0,0.0,0,5
2025,"E10000014",20406,40,0.0,0.0,0.0,0,5
2026,"E10000014",20406,41,0.0,0.0,0.0,0,5
2025,"E10000014",20407,40,0.0,0.0,0.0,0,1
2025,"E10000014",20409,40,0.0,0.0,0.0,0,1
2026,"E10000014",20409,41,0.0,0.0,0.0,0,1
2025,"E10000014",20410,40,0.0,0.0,0.0,0,3
2025,"E10000014",20411,40,0.0,0.0,0.0,0,4
2025,"E10000014",20413,40,0.0,0.0,0.0,0,5
2026,"E10000014",20413,41,0.0,0.0,0.0,0,5
2025,"E10000014",20414,40,0.0,0.0,0.0,0,2
2025,"E10000014",20416,40,0.0,0.0,0.0,0,1
2025,"E10000014",20417,40,0.0,0.0,0.0,0,5
2026,"E10000014",20417,41,0.0,0.0,0.0,0,5
2025,"E10000014",20418,40,0.0,0.0,0.0,0,3
2025,"E10000014",20419,40,0.0,0.0,0.0,0,2
2025,"E10000014",20421,40,0.0,0.0,0.0,0,3
2026,"E10000014",20421,41,0.0,0.0,0.0,0,3
2015,"E06000046",20426,40,0.0,0.0,0.0,0,5
2015,"E06000046",20428,40,0.0,0.0,0.0,0,2
2015,"E06000046",20429,40,0.0,0.0,0.0,0,5
2015,"E06000046",20430,40,0.0,0.0,0.0,0,3
2016,"E06000046",20430,41,0.0,0.0,0.0,0,3
2015,"E06000046",20431,40,0.0,0.0,0.0,0,4
2016,"E06000046",20431,41,0.0,0.0,0.0,0,4
2017,"E06000046",20431,42,0.0,0.0,0.0,0,4
2016,"E06000046",20432,40,0.0,0.0,0.0,0,4
2017,"E06000046",20432,41,0.0,0.0,0.0,0,4
2016,"E06000046",20436,40,0.0,0.0,0.0,0,2
2016,"E06000046",20437,40,0.0,0.0,0.0,0,5
2017,"E06000046",20437,41,0.0,0.0,0.0,0,5
2016,"E06000046",20438,40,0.0,0.0,0.0,0,2
2017,"E06000046",20439,40,0.0,0.0,0.0,0,2
2017,"E06000046",20440,40,0.0,0.0,0.0,0,4
2017,"E06000046",20442,40,0.0,0.0,0.0,0,1
2017,"E06000046",20443,40,0.0,0.0,0.0,0,5
2017,"E06000046",20444,40,0.0,0.0,0.0,0,3
2018,"E06000046",20447,40,0.0,0.0,0.0,0,3
2018,"E06000046",20449,40,0.0,0.0,0.0,0,2
2018,"E06000046",20451,40,0.0,0.0,0.0,0,3
2019,"E06000046",20451,41,0.0,0.0,0.0,0,3
2019,"E06000046",20453,40,0.0,0.0,0.0,0,4
2020,"E06000046",20453,41,0.0,0.0,0.0,0,4
2019,"E06000046",20456,40,0.0,0.0,0.0,0,2
2020,"E06000046",20463,40,0.0,0.0,0.0,0,2
2020,"E06000046",20464,40,0.0,0.0,0.0,0,2
2020,"E06000046",20465,40,0.0,0.0,0.0,0,1
2021,"E06000046",20468,40,0.0,0.0,0.0,0,2
2022,"E06000046",20468,41,0.0,0.0,0.0,0,2
2022,"E06000046",20476,40,0.0,0.0,0.0,0,5
2022,"E06000046",20478,40,0.0,0.0,0.0,0,3
2022,"E06000046",20479,40,0.0,0.0,0.0,0,3
2023,"E06000046",20481,40,0.0,0.0,0.0,0,2
2023,"E06000046",20482,40,0.0,0.0,0.0,0,4
2023,"E06000046",20483,40,0.0,0.0,0.0,0,2
2024,"E06000046",20483,41,0.0,0.0,0.0,0,2
2023,"E06000046",20484,40,0.0,0.0,0.0,0,2
2024,"E06000046",20484,41,0.0,0.0,0.0,0,2
2023,"E06000046",20487,40,0.0,0.0,0.0,0,3
2024,"E06000046",20489,40,0.0,0.0,0.0,0,2
2024,"E06000046",20491,40,0.0,0.0,0.0,0,3
2024,"E06000046",20492,40,0.0,0.0,0.0,0,5
2024,"E06000046",20493,40,0.0,0.0,0.0,0,3
2025,"E06000046",20495,40,0.0,0.0,0.0,0,2
2026,"E06000046",20495,41,0.0,0.0,0.0,0,2
2025,"E06000046",20502,40,0.0,0.0,0.0,0,1
2015,"E10000016",20503,40,0.0,0.0,0.0,0,2
2016,"E10000016",20503,41,0.0,0.0,0.0,0,2
2017,"E10000016",20503,42,0.0,0.0,0.0,0,2
2015,"E10000016",20504,40,0.0,0.0,0.0,0,3
2015,"E10000016",20505,40,0.0,0.0,0.0,0,2
2015,"E10000016",20508,40,0.0,0.0,0.0,0,3
2015,"E10000016",20509,40,0.0,0.0,0.0,0,5
2016,"E10000016",20509,41,0.0,0.0,0.0,0,5
2015,"E10000016",20510,40,0.0,0.0,0.0,0,3
2016,"E10000016",20510,41,0.0,0.0,0.0,0,3
2015,"E10000016",20512,40,0.0,0.0,0.0,0,3
2015,"E10000016",20515,40,0.0,0.0,0.0,0,2
2015,"E10000016",20516,40,0.0,0.0,0.0,0,1
2015,"E10000016",20517,40,0.0,0.0,0.0,0,3
2015,"E10000016",20518,40,0.0,0.0,0.0,0,2
2015,"E10000016",20519,40,0.0,0.0,0.0,0,4
2015,"E10000016",20520,40,0.0,0.0,0.0,0,1
2016,"E10000016",20520,41,0.0,0.0,0.0,0,1
2015,"E10000016",20522,40,0.0,0.0,0.0,0,5
2015,"E10000016",20524,40,0.0,0.0,0.0,0,2
2016,"E10000016",20524,41,0.0,0.0,0.0,0,2
2015,"E10000016",20525,40,0.0,0.0,0.0,0,3
2015,"E10000016",20526,40,0.0,0.0,0.0,0,3
2016,"E10000016",20526,41,0.0,0.0,0.0,0,3
2015,"E10000016",20528,40,0.0,0.0,0.0,0,1
2015,"E10000016",20530,40,0.0,0.0,0.0,0,3
2015,"E10000016",20531,40,0.0,0.0,0.0,0,2
2016,"E10000016",20531,41,0.0,0.0,0.0,0,2
2017,"E10000016",20531,42,0.0,0.0,0.0,0,2
2015,"E10000016",20534,40,0.0,0.0,0.0,0,1
2016,"E10000016",20534,41,0.0,0.0,0.0,0,1
2015,"E10000016",20536,40,0.0,0.0,0.0,0,1
2015,"E10000016",20538,40,0.0,0.0,0.0,0,5
2016,"E10000016",20538,41,0.0,0.0,0.0,0,5
2015,"E10000016",20540,40,0.0,0.0,0.0,0,1
2015,"E10000016",20541,40,0.0,0.0,0.0,0,4
2016,"E10000016",20541,41,0.0,0.0,0.0,0,4
2015,"E10000016",20543,40,0.0,0.0,0.0,0,4
2015,"E10000016",20545,40,0.0,0.0,0.0,0,4
2016,"E10000016",20545,41,0.0,0.0,0.0,0,4
2015,"E10000016",20546,40,0.0,0.0,0.0,0,5
2016,"E10000016",20546,41,0.0,0.0,0.0,0,5
2015,"E10000016",20547,40,0.0,0.0,0.0,0,2
2016,"E10000016",20547,41,0.0,0.0,0.0,0,2
2015,"E10000016",20548,40,0.0,0.0,0.0,0,4
2015,"E10000016",20549,40,0.0,0.0,0.0,0,5
2015,"E10000016",20550,40,0.0,0.0,0.0,0,3
2015,"E10000016",20555,40,0.0,0.0,0.0,0,2
2015,"E10000016",20558,40,0.0,0.0,0.0,0,3
2015,"E10000016",20560,40,0.0,0.0,0.0,0,1
2015,"E10000016",20562,40,0.0,0.0,0.0,0,3
2016,"E10000016",20567,40,0.0,0.0,0.0,0,3
2016,"E10000016",20568,40,0.0,0.0,0.0,0,3
2017,"E10000016",20568,41,0.0,0.0,0.0,0,3
2018,"E10000016",20568,42,0.0,0.0,0.0,0,3
2016,"E10000016",20570,40,0.0,0.0,0.0,0,2
2016,"E10000016",20571,40,0.0,0.0,0.0,0,4
2016,"E10000016",20572,40,0.0,0.0,0.0,0,4
2016,"E10000016",20573,40,0.0,0.0,0.0,0,1
2016,"E10000016",20575,40,0.0,0.0,0.0,0,3
2016,"E10000016",20576,40,0.0,0.0,0.0,0,2
2016,"E10000016",20577,40,0.0,0.0,0.0,0,5
2017,"E10000016",20577,41,0.0,0.0,0.0,0,5
2016,"E10000016",20579,40,0.0,0.0,0.0,0,2
2016,"E10000016",20580,40,0.0,0.0,0.0,0,3
2017,"E10000016",20580,41,0.0,0.0,0.0,0,3
2016,"E10000016",20581,40,0.0,0.0,0.0,0,3
2016,"E10000016",20583,40,0.0,0.0,0.0,0,2
2016,"E10000016",20584,40,0.0,0.0,0.0,0,3
2016,"E10000016",20585,40,0.0,0.0,0.0,0,3
2017,"E10000016",20585,41,0.0,0.0,0.0,0,3
2016,"E10000016",20586,40,0.0,0.0,0.0,0,4
2016,"E10000016",20587,40,0.0,0.0,0.0,0,2
2016,"E10000016",20589,40,0.0,0.0,0.0,0,2
2017,"E10000016",20589,41,0.0,0.0,0.0,0,2
2018,"E10000016",20589,42,0.0,0.0,0.0,0,2
2016,"E10000016",20595,40,0.0,0.0,0.0,0,3
2016,"E10000016",20596,40,0.0,0.0,0.0,0,1
2016,"E10000016",20598,40,0.0,0.0,0.0,0,3
2017,"E10000016",20598,41,0.0,0.0,0.0,0,3
2018,"E10000016",20598,42,0.0,0.0,0.0,0,3
2016,"E10000016",20599,40,0.0,0.0,0.0,0,1
2016,"E10000016",20600,40,0.0,0.0,0.0,0,3
2016,"E10000016",20603,40,0.0,0.0,0.0,0,3
2016,"E10000016",20604,40,0.0,0.0,0.0,0,2
2016,"E10000016",20605,40,0.0,0.0,0.0,0,2
2016,"E10000016",20610,40,0.0,0.0,0.0,0,4
2016,"E10000016",20613,40,0.0,0.0,0.0,0,2
2017,"E10000016",20613,41,0.0,0.0,0.0,0,2
2016,"E10000016",20614,40,0.0,0.0,0.0,0,2
2017,"E10000016",20614,41,0.0,0.0,0.0,0,2
2016,"E10000016",20622,40,0.0,0.0,0.0,0,5
2016,"E10000016",20623,40,0.0,0.0,0.0,0,2
2016,"E10000016",20627,40,0.0,0.0,0.0,0,2
2016,"E10000016",20628,40,0.0,0.0,0.0,0,1
2016,"E10000016",20629,40,0.0,0.0,0.0,0,2
2017,"E10000016",20631,40,0.0,0.0,0.0,0,3
2017,"E10000016",20632,40,0.0,0.0,0.0,0,4
2017,"E10000016",20633,40,0.0,0.0,0.0,0,5
2017,"E10000016",20634,40,0.0,0.0,0.0,0,2
2018,"E10000016",20634,41,0.0,0.0,0.0,0,2
2017,"E10000016",20637,40,0.0,0.0,0.0,0,4
2017,"E10000016",20640,40,0.0,0.0,0.0,0,4
2017,"E10000016",20641,40,0.0,0.0,0.0,0,1
2017,"E10000016",20645,40,0.0,0.0,0.0,0,5
2017,"E10000016",20646,40,0.0,0.0,0.0,0,3
2017,"E10000016",20647,40,0.0,0.0,0.0,0,2
2018,"E10000016",20647,41,0.0,0.0,0.0,0,2
2017,"E10000016",20648,40,0.0,0.0,0.0,0,2
2017,"E10000016",20649,40,0.0,0.0,0.0,0,2
2017,"E10000016",20650,40,0.0,0.0,0.0,0,4
2017,"E10000016",20654,40,0.0,0.0,0.0,0,3
2017,"E10000016",20658,40,0.0,0.0,0.0,0,2
2018,"E10000016",20658,41,0.0,0.0,0.0,0,2
2019,"E10000016",20658,42,0.0,0.0,0.0,0,2
2017,"E10000016",20659,40,0.0,0.0,0.0,0,4
2017,"E10000016",20660,40,0.0,0.0,0.0,0,4
2017,"E10000016",20661,40,0.0,0.0,0.0,0,2
2017,"E10000016",20662,40,0.0,0.0,0.0,0,5
2017,"E10000016",20663,40,0.0,0.0,0.0,0,3
2017,"E10000016",20664,40,0.0,0.0,0.0,0,5
2018,"E10000016",20664,41,0.0,0.0,0.0,0,5
2019,"E10000016",20664,42,0.0,0.0,0.0,0,5
2017,"E10000016",20665,40,0.0,0.0,0.0,0,3
2018,"E10000016",20665,41,0.0,0.0,0.0,0,3
2019,"E10000016",20665,42,0.0,0.0,0.0,0,3
2017,"E10000016",20667,40,0.0,0.0,0.0,0,2
2017,"E10000016",20669,40,0.0,0.0,0.0,0,2
2018,"E10000016",20669,41,0.0,0.0,0.0,0,2
2017,"E10000016",20671,40,0.0,0.0,0.0,0,2
2017,"E10000016",20672,40,0.0,0.0,0.0,0,3
2018,"E10000016",20672,41,0.0,0.0,0.0,0,3
2017,"E10000016",20676,40,0.0,0.0,0.0,0,1
2018,"E10000016",20676,41,0.0,0.0,0.0,0,1
2019,"E10000016",20676,42,0.0,0.0,0.0,0,1
2017,"E10000016",20677,40,0.0,0.0,0.0,0,1
2017,"E10000016",20678,40,0.0,0.0,0.0,0,3
2017,"E10000016",20679,40,0.0,0.0,0.0,0,2
2018,"E10000016",20679,41,0.0,0.0,0.0,0,2
2019,"E10000016",20679,42,0.0,0.0,0.0,0,2
2017,"E10000016",20680,40,0.0,0.0,0.0,0,1
2017,"E10000016",20681,40,0.0,0.0,0.0,0,2
2017,"E10000016",20682,40,0.0,0.0,0.0,0,5
2018,"E10000016",20682,41,0.0,0.0,0.0,0,5
2017,"E10000016",20683,40,0.0,0.0,0.0,0,1
2018,"E10000016",20683,41,0.0,0.0,0.0,0,1
2017,"E10000016",20684,40,0.0,0.0,0.0,0,2
2017,"E10000016",20685,40,0.0,0.0,0.0,0,3
2017,"E10000016",20687,40,0.0,0.0,0.0,0,5
2018,"E10000016",20687,41,0.0,0.0,0.0,0,5
2017,"E10000016",20689,40,0.0,0.0,0.0,0,3
2018,"E10000016",20689,41,0.0,0.0,0.0,0,3
2019,"E10000016",20689,42,0.0,0.0,0.0,0,3
2017,"E10000016",20690,40,0.0,0.0,0.0,0,3
2018,"E10000016",20690,41,0.0,0.0,0.0,0,3
2017,"E10000016",20691,40,0.0,0.0,0.0,0,2
2017,"E10000016",20694,40,0.0,0.0,0.0,0,3
