"year","ccode","carer","age","housing_costs","earnings","benefits","employment_status"
2018,"E06000023",23024,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E06000023",23025,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000023",23025,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000023",23025,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E06000023",23027,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E06000023",23029,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E06000023",23029,19,69.22794103175964,0.0,0.0,OtherEd
2018,"E06000023",23030,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E06000023",23030,19,69.22794103175964,0.0,0.0,HigherEd
2018,"E06000023",23031,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E06000023",23031,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E06000023",23031,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E06000023",23032,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000023",23032,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E06000023",23034,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000023",23034,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000023",23034,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2019,"E06000023",23036,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23036,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000023",23036,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000023",23037,18,69.159,0.0,57.9,NEET
2020,"E06000023",23037,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000023",23038,18,69.159,0.0,57.9,NEET
2020,"E06000023",23038,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000023",23039,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000023",23040,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23040,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000023",23040,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000023",23041,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23041,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000023",23041,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000023",23043,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000023",23044,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000023",23045,18,69.159,0.0,57.9,NEET
2019,"E06000023",23046,18,69.159,0.0,57.9,NEET
2020,"E06000023",23046,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E06000023",23046,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E06000023",23047,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23047,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E06000023",23048,18,69.159,0.0,0.0,OtherEd
2020,"E06000023",23048,19,70.94390651422862,0.0,0.0,OtherEd
2019,"E06000023",23049,18,69.159,0.0,57.9,NEET
2020,"E06000023",23049,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000023",23050,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000023",23051,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000023",23052,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23052,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E06000023",23053,18,69.159,0.0,57.9,NEET
2020,"E06000023",23053,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E06000023",23053,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E06000023",23054,18,69.159,0.0,0.0,OtherEd
2019,"E06000023",23055,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000023",23055,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000023",23055,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2020,"E06000023",23057,18,70.57644599561375,0.0,0.0,HigherEd
2021,"E06000023",23057,19,72.0229432087188,0.0,0.0,HigherEd
2020,"E06000023",23058,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000023",23059,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000023",23060,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23060,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E06000023",23060,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E06000023",23061,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23061,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E06000023",23062,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E06000023",23063,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E06000023",23064,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23064,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E06000023",23064,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E06000023",23065,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23065,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E06000023",23065,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E06000023",23067,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000023",23068,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23068,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E06000023",23071,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E06000023",23071,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E06000023",23072,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000023",23074,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E06000023",23075,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000023",23076,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000023",23076,19,72.0229432087188,0.0,60.2976967825564,NEET
2021,"E06000023",23077,18,71.9677020478668,0.0,0.0,HigherEd
2022,"E06000023",23077,19,73.3863835871308,0.0,0.0,HigherEd
2021,"E06000023",23078,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E06000023",23078,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2023,"E06000023",23078,20,74.94396847310966,266.577253060122,0.0,TrainingOrEmployment
2021,"E06000023",23081,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E06000023",23083,18,71.9677020478668,0.0,0.0,OtherEd
2021,"E06000023",23085,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E06000023",23085,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E06000023",23087,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E06000023",23088,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E06000023",23090,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E06000023",23090,19,73.3863835871308,0.0,0.0,OtherEd
2023,"E06000023",23090,20,74.94396847310966,0.0,0.0,OtherEd
2021,"E06000023",23092,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E06000023",23092,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E06000023",23093,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E06000023",23093,19,73.3863835871308,0.0,61.43917074704482,NEET
2021,"E06000023",23094,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E06000023",23096,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E06000023",23096,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2023,"E06000023",23096,20,74.94396847310966,266.577253060122,0.0,TrainingOrEmployment
2021,"E06000023",23098,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E06000023",23099,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E06000023",23099,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E06000023",23101,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E06000023",23101,19,75.05507016133733,266.9724440736416,0.0,TrainingOrEmployment
2022,"E06000023",23102,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E06000023",23103,18,73.49517621281592,0.0,0.0,OtherEd
2022,"E06000023",23105,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E06000023",23107,18,73.49517621281592,0.0,0.0,OtherEd
2022,"E06000023",23110,18,73.49517621281592,0.0,0.0,OtherEd
2022,"E06000023",23111,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E06000023",23113,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E06000023",23114,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E06000023",23117,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E06000023",23117,19,75.05507016133733,0.0,62.83619720269858,NEET
2024,"E06000023",23117,20,76.61748810043784,0.0,64.14425542612459,NEET
2022,"E06000023",23118,18,73.49517621281592,0.0,61.5302520672948,NEET
2022,"E06000023",23120,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E06000023",23121,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E06000023",23121,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2023,"E06000023",23123,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23123,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000023",23124,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23124,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000023",23125,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23125,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000023",23126,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23126,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000023",23127,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E06000023",23129,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E06000023",23131,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E06000023",23132,18,75.02512191142654,0.0,0.0,OtherEd
2023,"E06000023",23133,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23133,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E06000023",23133,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E06000023",23135,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23135,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E06000023",23135,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E06000023",23136,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E06000023",23136,19,76.58691641918783,0.0,0.0,HigherEd
2025,"E06000023",23136,20,78.14550551087854,0.0,0.0,HigherEd
2023,"E06000023",23139,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23139,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000023",23140,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E06000023",23140,19,76.58691641918783,0.0,0.0,OtherEd
2023,"E06000023",23141,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000023",23141,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E06000023",23141,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E06000023",23142,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E06000023",23142,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2024,"E06000023",23143,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000023",23143,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E06000023",23143,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E06000023",23144,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E06000023",23144,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E06000023",23145,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E06000023",23147,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000023",23148,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E06000023",23148,19,78.10980460793488,0.0,0.0,OtherEd
2026,"E06000023",23148,20,79.69938537593121,0.0,0.0,OtherEd
2024,"E06000023",23149,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E06000023",23149,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E06000023",23149,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E06000023",23150,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000023",23151,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000023",23152,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000023",23152,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E06000023",23152,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E06000023",23153,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E06000023",23154,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E06000023",23155,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E06000023",23155,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E06000023",23156,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000023",23157,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E06000023",23159,18,76.55192756023861,0.0,0.0,HigherEd
2024,"E06000023",23160,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E06000023",23160,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E06000023",23161,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000023",23163,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000023",23163,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E06000023",23163,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E06000023",23164,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E06000023",23164,19,78.10980460793488,0.0,0.0,OtherEd
2025,"E06000023",23165,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000023",23165,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000023",23168,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000023",23168,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000023",23169,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E06000023",23170,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000023",23171,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000023",23171,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E06000023",23172,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E06000023",23173,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000023",23173,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E06000023",23176,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000023",23177,18,78.10980460798689,0.0,0.0,HigherEd
2026,"E06000023",23177,19,79.69938537598428,0.0,0.0,HigherEd
2025,"E06000023",23178,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000023",23178,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000023",23179,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E06000023",23181,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000023",23181,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E06000023",23181,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E06000023",23183,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000023",23184,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000023",23185,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E06000023",23186,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000023",23186,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2015,"E06000052",23188,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000052",23188,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E06000052",23188,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E06000052",23189,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000052",23189,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E06000052",23189,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E06000052",23190,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E06000052",23190,19,66.15350807578886,0.0,55.38379845845334,NEET
2017,"E06000052",23190,20,66.18003521777497,0.0,55.40600701440406,NEET
2015,"E06000052",23191,18,65.20090241267978,0.0,0.0,OtherEd
2015,"E06000052",23192,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E06000052",23192,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E06000052",23193,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E06000052",23195,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000052",23195,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E06000052",23195,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E06000052",23196,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E06000052",23196,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E06000052",23198,18,65.20090241267978,0.0,0.0,OtherEd
2015,"E06000052",23199,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E06000052",23201,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E06000052",23201,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2017,"E06000052",23201,20,66.18003521777497,235.40376037207943,0.0,TrainingOrEmployment
2015,"E06000052",23202,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E06000052",23204,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000052",23204,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E06000052",23204,20,66.18003521777497,0.0,0.0,OtherEd
2016,"E06000052",23205,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E06000052",23205,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2016,"E06000052",23206,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E06000052",23206,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E06000052",23208,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E06000052",23208,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E06000052",23208,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E06000052",23209,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E06000052",23210,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E06000052",23211,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E06000052",23214,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E06000052",23215,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E06000052",23218,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E06000052",23218,19,65.25320320289747,0.0,0.0,OtherEd
2018,"E06000052",23218,20,65.68365647465745,0.0,0.0,OtherEd
2017,"E06000052",23222,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E06000052",23222,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E06000052",23222,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E06000052",23223,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2017,"E06000052",23224,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2017,"E06000052",23226,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E06000052",23227,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E06000052",23227,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E06000052",23228,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E06000052",23228,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E06000052",23228,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E06000052",23229,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E06000052",23229,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2017,"E06000052",23230,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E06000052",23230,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E06000052",23230,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E06000052",23231,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E06000052",23231,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E06000052",23232,18,65.65732829765156,0.0,0.0,OtherEd
2017,"E06000052",23234,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E06000052",23235,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E06000052",23236,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E06000052",23236,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E06000052",23236,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E06000052",23237,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E06000052",23238,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E06000052",23238,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E06000052",23238,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2018,"E06000052",23239,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000052",23239,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000052",23239,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E06000052",23240,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E06000052",23240,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E06000052",23240,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E06000052",23241,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E06000052",23241,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E06000052",23241,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E06000052",23242,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E06000052",23243,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000052",23243,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000052",23243,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E06000052",23244,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000052",23244,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000052",23244,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E06000052",23246,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E06000052",23246,19,69.22794103175964,0.0,0.0,HigherEd
2018,"E06000052",23247,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E06000052",23247,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E06000052",23247,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E06000052",23248,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E06000052",23248,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E06000052",23248,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E06000052",23249,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E06000052",23249,19,69.22794103175964,0.0,0.0,HigherEd
2020,"E06000052",23249,20,71.01462682701725,0.0,0.0,HigherEd
2018,"E06000052",23250,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E06000052",23250,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E06000052",23250,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E06000052",23251,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E06000052",23251,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E06000052",23251,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E06000052",23252,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E06000052",23253,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E06000052",23254,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E06000052",23254,19,69.22794103175964,0.0,0.0,HigherEd
2020,"E06000052",23254,20,71.01462682701725,0.0,0.0,HigherEd
2018,"E06000052",23255,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E06000052",23255,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E06000052",23255,20,71.01462682701725,0.0,59.45353306560677,NEET
2019,"E06000052",23256,18,69.159,0.0,0.0,HigherEd
2019,"E06000052",23257,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000052",23257,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000052",23257,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000052",23258,18,69.159,0.0,0.0,OtherEd
2020,"E06000052",23258,19,70.94390651422862,0.0,0.0,OtherEd
2021,"E06000052",23258,20,72.39793500223146,0.0,0.0,OtherEd
2019,"E06000052",23260,18,69.159,0.0,57.9,NEET
2020,"E06000052",23260,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000052",23261,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000052",23261,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E06000052",23263,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000052",23263,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000052",23263,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000052",23264,18,69.159,0.0,57.9,NEET
2020,"E06000052",23264,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000052",23266,18,69.159,0.0,57.9,NEET
2020,"E06000052",23266,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E06000052",23266,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E06000052",23267,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000052",23267,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E06000052",23267,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E06000052",23268,18,69.159,0.0,57.9,NEET
2020,"E06000052",23268,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E06000052",23269,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E06000052",23270,18,69.159,0.0,0.0,OtherEd
2020,"E06000052",23270,19,70.94390651422862,0.0,0.0,OtherEd
2021,"E06000052",23270,20,72.39793500223146,0.0,0.0,OtherEd
2019,"E06000052",23272,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E06000052",23273,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E06000052",23274,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E06000052",23274,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E06000052",23275,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E06000052",23275,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E06000052",23275,20,73.4427137033458,0.0,0.0,OtherEd
